"Query language","Handle","Query","R","Unique sessions","Clicked documents","Docid","Inferred relevance","Doc clicks"
"hu","aviles","Avilés",6.2,5,31,"/9200376/BibliographicResource_3000100250069",0.0230907586246,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/91932/u__mapesBC_887",0.0476065587864,2.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/9E6A99D6000F4E42C2451B1AE46AA1FC744FB830",0.0475606695873,2.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/A3B89180F0A718596D1C07A89DA41A6D0F135F05",0.0475474546597,2.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/3904E6B5058433AE559135E801454D89E4B63C5D",0.0475307544765,2.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2022304/9F0C0FC8D5205B33092DB9946468B3AF1B9A8BCD",0.0473573630091,2.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2020601/attachments_196132_17587_196132_original_196132_jpg",0.0238087977146,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2021622/detail_no_jsp_action_detail_imid_18562",0.0238083620576,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/9200365/BibliographicResource_1000055714249",0.0238080716197,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/08501/80B0AE3CA450C3C77EC4F0189FFB209659256094",0.0238077811817,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/04202/BibliographicResource_2000068330627",0.0238074907437,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/08501/BFB1D1B6809FC07279F407F6C38DE90D02FC46B3",0.0238074907437,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03916/C534DC9C7ABAD6C147A65A4CABFEF0C34394C350",0.0238074907437,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/08501/5DBED7E8010AA28B3DB00BBD34CF86329FAA1BB2",0.0238073455248,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/BB1BE9D91FD9B0E294D0A44E4E27EFB034F84E12",0.0238069098678,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/C28FA0B9909D61BDD9D21B49B68A816ECC72202E",0.0238069098678,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/0B2A4141CE36BFA69E2DCBBD7BB7E9A5FAEC446E",0.0238066194298,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/91638/tekm_media_116593",0.0238064742109,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/9200365/BibliographicResource_2000092763380",0.0238060385539,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/9200110/BibliographicResource_1000126615054",0.0237995036996,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Arxiu_Nacional_de_Catalunya_ANC_1_5_N_706",0.0237993584806,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/91638/tekm_media_118366",0.0237987776047,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/E78A641E53F567A769F2EA56C50AB7C6063E532E",0.0237983419477,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2023401/ead_html_id_FRAD033_IR_4M_709_722_c_FRAD033_IR_4M_709_722_pa_5065",0.0237916618744,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/766C3E3B2A21398A4FDDF891E1FCF0B2E5804407",0.0237822226405,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/03915/C2CE530652913D782785A9D9927990A46ED1852D",0.0237655224572,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/04802/948A0FFEBF4F9BA8C5DF3CA793A7CDBADB2A13F4",0.0237524527486,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2048011/Athena_Plus_ProvidedCHO_CulturaItaliaInternet_Culturale___biblioteca_nazionale_centrale___firenze_oai_www_internetculturale_it_metaoaicat_oai_bncf_firenze_sbn_it_21_FI0098_Arsbni2_RAV0268263",0.0237443204855,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2023401/ead_html_id_FRAD033_IR_4M_734_744_c_FRAD033_IR_4M_734_744_pa_731",0.0237155671266,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/91622/raa_kmb_16001000208364",0.0236786815046,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/9200143/BibliographicResource_2000069436860",0.0236722918692,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2023401/ead_html_id_FRAD033_IR_4M_709_722_c_FRAD033_IR_4M_709_722_pa_7912",0.0235672985435,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/08501/E5AE6A025502454A4A3FCD2C239A23EAC193541C",0.0234688400721,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/2048011/Athena_Plus_ProvidedCHO_CulturaItaliaInternet_Culturale_oai_www_internetculturale_it_metaoaicat_oai_emeroteca_braidense_it_38_MI0185_EVA_111_A58260",0.0234688400721,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/08501/24F42899FC6FDCEA460E3091453E0E27204DC18A",0.0231599592922,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/9200376/BibliographicResource_3000100228153",0.0230623721347,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/09412/43B2F39DE2A9E71845A40FD045B6C5EFE852C5A6",0.0208916387556,1.0
"en","carcassonne","carcassonne ",6.16666666667,6,37,"/9200143/BibliographicResource_2000069414122",0.0208916387556,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916066_source",0.0369755029127,5.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2024901/photography_ProvidedCHO_Alinari_Archives_AVQ_A_000587_0169",0.0295710773351,4.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917358_source",0.0295571621293,4.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005915994_source",0.0221849945288,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917332_source",0.0221649801257,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093796800_source",0.0221645735125,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917368_source",0.0221600104093,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/08602/NonAVCreation_luce_it_IL_NonAVCreation_AttualitaA41_131443_1",0.0221106746797,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917267_source",0.0219918081003,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200166/853A16A7FADA9DB2750E76A737ADE388A2786BE2",0.0217069078154,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2022362/_Royal_Museums_Greenwich__http___collections_rmg_co_uk_collections_objects_125598",0.0199883798996,3.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200109/EED7C6206E0F392FD8F480C113A62B963D676E5D",0.0148011255052,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2022608/NVIM_I_OS0046",0.0148002670997,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2026118/_MG__3160",0.0147972852699,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917355_source",0.0147966075813,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2024904/photography_ProvidedCHO_TopFoto_co_uk_EU017395",0.0147952522041,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200365/BibliographicResource_2000092783926",0.0147904632047,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916621_source",0.0147897855161,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093801951_source",0.0147896951576,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2024901/photography_ProvidedCHO_Alinari_Archives_AVQ_A_000587_0167",0.0147871651202,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2024901/photography_ProvidedCHO_Alinari_Archives_AVQ_A_000587_0168",0.0147844543658,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917339_source",0.0147801171588,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005915992_source",0.0147778581968,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093798440_source",0.0147766383574,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093798439_source",0.0147760510272,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917190_source",0.0147752378009,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917327_source",0.0147568950297,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/08602/NonAVCreation_luce_it_IL_NonAVCreation_AttualitaIL3000005964_1",0.0147539131998,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916986_source",0.0147470459554,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917232_source",0.0147464134461,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917201_source",0.0147369258057,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917326_source",0.0146961741316,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917324_source",0.0146851503972,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916655_source",0.0146803613978,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917268_source",0.0146657233241,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200166/BibliographicResource_3000117226330",0.0146612054002,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917203_source",0.0146135413024,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200365/BibliographicResource_1000055760493",0.0143499204394,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917202_source",0.0138934745817,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2048011/Athena_Plus_ProvidedCHO_CulturaItaliaInternet_Culturale___biblioteca_nazionale_centrale___firenze_oai_www_internetculturale_it_metaoaicat_oai_bncf_firenze_sbn_it_21_FI0098_Magliabechi_BVEE034846",0.0134887589534,2.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2020601/attachments_61509_5531_61509_original_61509_jpg",0.00740582613402,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2020601/attachments_61435_5531_61435_original_61435_jpg",0.0074056905963,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2048063/MUO_029822",0.00740429003988,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2048063/MUO_029832_1",0.00740293466269,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2026118/_NSK_49_464000782550",0.00740230215333,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2026118/_MG__3177",0.00740189554018,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2020601/attachments_61511_5531_61511_original_61511_jpg",0.0074018051817,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2023813/Generale_ricerca_AnteprimaManoscritto_html_codiceMan_14236",0.00740148892702,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2020601/attachments_61510_5531_61510_original_61510_jpg",0.0074013533893,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2026118/_GMD_1_002",0.00740099195538,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/92027/B72921FF15BB3772AF7398A8290E37F73DBF07ED",0.00739945586124,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/08501/6E5C591F8B1DB26A7FFC8F96909679FE8083A6C5",0.00739819084253,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917230_source",0.00739516383348,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917244_source",0.0073946216826,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917331_source",0.00739453132412,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916981_source",0.0073924530791,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917215_source",0.0073924530791,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916657_source",0.00738987786244,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916624_source",0.00738965196625,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200218/BibliographicResource_3000045554345_source",0.00738870320221,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093801949_source",0.00738820623058,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005917255_source",0.00738608280632,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916656_source",0.00737844751483,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916123_source",0.00737587229817,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916625_source",0.00737352297771,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200386/BibliographicResource_3000113525660",0.00737289046836,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200365/BibliographicResource_1000055760539",0.0073727097514,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916627_source",0.00737139955345,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000005916006_source",0.00736796593124,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093797956_source",0.00736670091253,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/15508/22505",0.00736222816781,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2048011/_Cassetta_I_Cassetta_I__CASSETTA_I_37_",0.00735734880993,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093802023_source",0.00733548205797,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200365/BibliographicResource_1000055760560",0.00733204843576,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200196/BibliographicResource_3000093802388_source",0.00731894645628,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200166/86701388440A5A3ABFFBE3F7DE5FCCDB962F7960",0.00730141691131,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2048024/Athena_Plus_ProvidedCHO_Biblioteca_nazionale_centrale_di_Roma_oai_bncrm_librari_beniculturali_it_manoscrittomoderno_ARC6_RF_Fium_Gerra_MiscC4_BNCR_DAN29172_001",0.00720532066869,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/9200166/2F50C212F1298DABCBD620B1C2A3EEFC7252A23E",0.00720532066869,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2048325/providedCHO_SE_KrA_0402_26__B_007",0.00710931478454,1.0
"de","sebenico","sebenico",6.15384615385,13,80,"/2026118/_SKR_n_033",0.00649962094618,1.0
"en","malaga","malaga",6.1,10,61,"/2055708/538604",0.0650436863035,5.0
"en","malaga","malaga",6.1,10,61,"/90402/RP_P_OB_83_202",0.0388333487418,3.0
"en","malaga","malaga",6.1,10,61,"/2021650/memorix_d4d5ed32_41d7_e7dd_9fc2_b876585e6259",0.0263154684633,2.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_bibliotecavirtual_malaga_es_13367",0.0263154684633,2.0
"en","malaga","malaga",6.1,10,61,"/2048415/item_W2MIP6TXS5ZRFIDFE7LL767N2K4VMABN",0.026244685673,2.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100218598",0.0260986259471,2.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_292_ent1",0.0260962986218,2.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100218597",0.0259849882703,2.0
"en","malaga","malaga",6.1,10,61,"/90402/RP_P_OB_83_201",0.0258764867596,2.0
"en","malaga","malaga",6.1,10,61,"/90402/BI_B_FM_073_13",0.025597849744,2.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100200028",0.0254811624685,2.0
"en","malaga","malaga",6.1,10,61,"/2022362/_Royal_Museums_Greenwich__http___collections_rmg_co_uk_collections_objects_109348",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/11610/_FELAMW_ETI_NETHERLANDS_107",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/90402/RP_P_OB_79_273",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_bibliotecavirtual_malaga_es_13348",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2023705/4033436893725B3E21394A3441E1F39F00542900",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/08602/avCreation_luce_it_IL_avCreation_IL5000037959_1",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100196885",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100193477",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_bibliotecavirtual_malaga_es_12248",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2023705/99948AFF8C51BAF36E11980EB16FF517644C89A8",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/92034/GVNRC_NESA01_K03_0230",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_rebae_mcu_es_199573",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/08602/avCreation_luce_it_IL_avCreation_IL5000033542_1",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022362/_Royal_Museums_Greenwich__http___collections_rmg_co_uk_collections_objects_109347",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_bibliotecavirtual_malaga_es_4336",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_bibliotecavirtual_malaga_es_13366",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/92004/BibliographicResource_2000059208555",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/9200102/BibliographicResource_3000094629116",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2021625/LEI050000002_137",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100295951",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100202869",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_www_bibliotecavirtualmadrid_org_979_ent1",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/08602/avCreation_luce_it_IL_avCreation_IL3000052516_1",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/90402/RP_P_OB_79_274",0.0131578144842,1.0
"en","malaga","malaga",6.1,10,61,"/2022703/oai_euromuseos_mcu_es_euromuseos_MNAD_FD00076",0.0131577342316,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_bibliotecavirtual_malaga_es_2492",0.0131577342316,1.0
"en","malaga","malaga",6.1,10,61,"/92034/GVNRC_SHCL01_04718",0.0131576539791,1.0
"en","malaga","malaga",6.1,10,61,"/2048417/item_D5SRCUCBCGOFHCG2H7IK4646HRTSP2GD",0.013148906446,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100194213",0.0131480236675,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_coleccionfff_unav_es_43",0.013144733311,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100203504",0.0131437702798,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_coleccionfff_unav_es_2022",0.0131428072487,1.0
"en","malaga","malaga",6.1,10,61,"/2048409/item_FHQKIVCONUF3SKPFKPO4MARW3WDZEDYG",0.0131349424942,1.0
"en","malaga","malaga",6.1,10,61,"/90402/RP_T_1953_291",0.0131322941585,1.0
"en","malaga","malaga",6.1,10,61,"/2022362/_Royal_Museums_Greenwich__http___collections_rmg_co_uk_collections_objects_105797",0.0131313311273,1.0
"en","malaga","malaga",6.1,10,61,"/2048411/item_5AXZ6RGDMWXGZQ2LLAO6QDWYRCIDU2W2",0.0131258739508,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100229721",0.0131002733724,1.0
"en","malaga","malaga",6.1,10,61,"/2023705/B8A70CE4D0B3FCBACD8E0AE5C024D199CB501C4D",0.0130771606246,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_294_ent1",0.0130254779524,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_323_ent1",0.0130240334056,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_47_ent1",0.0130214653225,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_coleccionfff_unav_es_45",0.0130007601526,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_343_ent1",0.0129696221451,1.0
"en","malaga","malaga",6.1,10,61,"/9200376/BibliographicResource_3000100183751",0.0129382433798,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_299_ent1",0.0128937834413,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_326_ent1",0.0128937834413,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_coleccionfff_unav_es_2626",0.012414916197,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/oai_coleccionfff_unav_es_138",0.0115453793123,1.0
"en","malaga","malaga",6.1,10,61,"/2022701/lod_oai_bibliotecavirtual_malaga_es_1_ent1",0.0115453793123,1.0
"en","malaga","malaga",6.1,10,61,"/90402/BI_B_FM_073_32",0.0115453793123,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_04495227_1C31_40E1_943D_531FD7808E26",0.0610462093958,4.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_39E25833_0060_47AC_9C97_025FAE120E81",0.0539968509375,4.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_AF36B674_3A2C_4317_916B_B7893C514D74",0.0458196101393,3.0
"de","buster keaton","buster keaton",6.0,7,42,"/2026002/images_artimage_0411_jpg",0.043547706045,3.0
"de","buster keaton","buster keaton",6.0,7,42,"/2024911/photography_ProvidedCHO_IMAGNO_brandst_tter_images_GesmbH_00637637",0.0307084264634,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Arxiu_Nacional_de_Catalunya_ANC_1_5_N_1766",0.0306727696174,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2023705/D85EDB04A9C2691C70CA442C5350D8D727512872",0.0306472468223,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_217ACD47_0946_44BA_A7C4_3C67E0BFF465",0.0306413352926,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2023705/2D59AE61830B44C86A858C234CCE0D5081718BF2",0.030631482743,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_698D09D3_C1A3_4591_AE14_22FAC5C6EB21",0.030550035,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_CCC590C3_4390_40B1_B000_D5E6B75B23F4",0.0305188821766,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/03915/6BA287FCC7B6DA077683E3E298749AF3AA73A5B1",0.0305158794949,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_BD49C4FF_5CC7_4C36_8952_10C92FC84443",0.0304291770588,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_02A355A3_21CD_49DE_9639_A46ADB19E21E",0.0304229840276,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/15503/FS_PA195780alt",0.0304021529228,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_EA0E25F7_32DC_4B0D_B366_D575267FBCB0",0.0298667372297,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_263A968C_53A5_412F_9B7D_50144C00C964",0.0295309998743,2.0
"de","buster keaton","buster keaton",6.0,7,42,"/2048008/Athena_Plus_ProvidedCHO_Ajuntament_de_Girona_097420",0.0153634089446,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022322/085916776562E56B6A3EB2006E48A0496B65F82A",0.0153597494262,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/09206/EUS_8408C48E9E334C66A9E2FF82717E43CD",0.0153588110882,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022323/2D5D67301A476BF31E90C55E58483F0FA3C5E3C0",0.0153580604177,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/9200234/BibliographicResource_3000031465538",0.0153580604177,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Arxiu_Nacional_de_Catalunya_ANC_1_5_N_1791",0.0153578727501,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2023702/873EA3322EF777FB586578EB6E962F9A6FB35CA7",0.01534924004,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/92034/GVNRC_SFA03_SFA022001883",0.015342484006,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Arxiu_Nacional_de_Catalunya_ANC_1_5_N_1784",0.0153400443271,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2021618/internetserver_Details_kunst_29687",0.0153348834678,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2055701/498614",0.0153319746198,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/92034/GVNRC_NAGO02_EYE_A23300",0.0153280336,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Arxiu_Nacional_de_Catalunya_ANC_1_5_N_1769",0.0153280336,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/92034/GVNRC_NAGO02_EYE_A24528",0.0153274705972,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2024907/photography_ProvidedCHO_Generalitat_de_Catalunya__Arxiu_Nacional_de_Catalunya_ANC_1_5_N_1762",0.015313583194,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2023705/5B2B77B1C7F047DB9350AB42973479AFDBA41618",0.0153129263574,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/92034/GVNRC_SFA03_SFA022001882",0.0152806475283,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/92034/GVNRC_SFA03_SFA022001886",0.0152614115982,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_350303",0.0152449906823,1.0
"de","buster keaton","buster keaton",6.0,7,42,"/2022037/11088_A907E1DB_2CB1_4AA9_868C_49CA4C6343B5",0.0152449906823,1.0
